 time   Mgal      M*       MWD     MBHNS    Msub     Mgas     Zgas   <Z*>mass <Z*>Lbol
 2720 .100E+01 .696E+00 .635E-01 .103E-01 .000E+00 .230E+00 .512E-01 .800E-03 .800E-03
 2725 .100E+01 .696E+00 .636E-01 .103E-01 .000E+00 .230E+00 .511E-01 .800E-03 .800E-03
 2730 .100E+01 .696E+00 .636E-01 .103E-01 .000E+00 .230E+00 .511E-01 .800E-03 .800E-03
 2735 .100E+01 .696E+00 .637E-01 .103E-01 .000E+00 .230E+00 .511E-01 .800E-03 .800E-03
 2740 .100E+01 .696E+00 .638E-01 .103E-01 .000E+00 .230E+00 .511E-01 .800E-03 .800E-03
 2745 .100E+01 .695E+00 .638E-01 .103E-01 .000E+00 .230E+00 .511E-01 .800E-03 .800E-03
 2750 .100E+01 .695E+00 .639E-01 .103E-01 .000E+00 .230E+00 .511E-01 .800E-03 .800E-03
 2755 .100E+01 .695E+00 .639E-01 .103E-01 .000E+00 .231E+00 .511E-01 .800E-03 .800E-03
 2760 .100E+01 .695E+00 .640E-01 .103E-01 .000E+00 .231E+00 .511E-01 .800E-03 .800E-03
 2765 .100E+01 .695E+00 .640E-01 .103E-01 .000E+00 .231E+00 .510E-01 .800E-03 .800E-03
 2770 .100E+01 .695E+00 .641E-01 .103E-01 .000E+00 .231E+00 .510E-01 .800E-03 .800E-03
 2775 .100E+01 .695E+00 .642E-01 .103E-01 .000E+00 .231E+00 .510E-01 .800E-03 .800E-03
 2780 .100E+01 .695E+00 .642E-01 .103E-01 .000E+00 .231E+00 .510E-01 .800E-03 .800E-03
 2785 .100E+01 .694E+00 .643E-01 .103E-01 .000E+00 .231E+00 .510E-01 .800E-03 .800E-03
 2790 .100E+01 .694E+00 .643E-01 .103E-01 .000E+00 .231E+00 .510E-01 .800E-03 .800E-03
 2795 .100E+01 .694E+00 .644E-01 .103E-01 .000E+00 .231E+00 .510E-01 .800E-03 .800E-03
 2800 .100E+01 .694E+00 .644E-01 .103E-01 .000E+00 .231E+00 .510E-01 .800E-03 .800E-03
 2805 .100E+01 .694E+00 .645E-01 .103E-01 .000E+00 .231E+00 .510E-01 .800E-03 .800E-03
 2810 .100E+01 .694E+00 .645E-01 .103E-01 .000E+00 .231E+00 .509E-01 .800E-03 .800E-03
 2815 .100E+01 .694E+00 .646E-01 .103E-01 .000E+00 .231E+00 .509E-01 .800E-03 .800E-03
 2820 .100E+01 .694E+00 .646E-01 .103E-01 .000E+00 .231E+00 .509E-01 .800E-03 .800E-03
 2825 .100E+01 .693E+00 .647E-01 .103E-01 .000E+00 .232E+00 .509E-01 .800E-03 .800E-03
 2830 .100E+01 .693E+00 .648E-01 .103E-01 .000E+00 .232E+00 .509E-01 .800E-03 .800E-03
 2835 .100E+01 .693E+00 .648E-01 .103E-01 .000E+00 .232E+00 .509E-01 .800E-03 .800E-03
 2840 .100E+01 .693E+00 .649E-01 .103E-01 .000E+00 .232E+00 .509E-01 .800E-03 .800E-03
 2845 .100E+01 .693E+00 .649E-01 .103E-01 .000E+00 .232E+00 .509E-01 .800E-03 .800E-03
 2850 .100E+01 .693E+00 .650E-01 .103E-01 .000E+00 .232E+00 .509E-01 .800E-03 .800E-03
 2855 .100E+01 .693E+00 .650E-01 .103E-01 .000E+00 .232E+00 .508E-01 .800E-03 .800E-03
 2860 .100E+01 .693E+00 .651E-01 .103E-01 .000E+00 .232E+00 .508E-01 .800E-03 .800E-03
 2865 .100E+01 .692E+00 .651E-01 .103E-01 .000E+00 .232E+00 .508E-01 .800E-03 .800E-03
 2870 .100E+01 .692E+00 .652E-01 .103E-01 .000E+00 .232E+00 .508E-01 .800E-03 .800E-03
 2875 .100E+01 .692E+00 .652E-01 .103E-01 .000E+00 .232E+00 .508E-01 .800E-03 .800E-03
 2880 .100E+01 .692E+00 .653E-01 .103E-01 .000E+00 .232E+00 .508E-01 .800E-03 .800E-03
 2885 .100E+01 .692E+00 .653E-01 .103E-01 .000E+00 .232E+00 .508E-01 .800E-03 .800E-03
 2890 .100E+01 .692E+00 .654E-01 .103E-01 .000E+00 .232E+00 .508E-01 .800E-03 .800E-03
 2895 .100E+01 .692E+00 .655E-01 .103E-01 .000E+00 .233E+00 .508E-01 .800E-03 .800E-03
 2900 .100E+01 .692E+00 .655E-01 .103E-01 .000E+00 .233E+00 .507E-01 .800E-03 .800E-03
 2905 .100E+01 .691E+00 .656E-01 .103E-01 .000E+00 .233E+00 .507E-01 .800E-03 .800E-03
 2910 .100E+01 .691E+00 .656E-01 .103E-01 .000E+00 .233E+00 .507E-01 .800E-03 .800E-03
 2915 .100E+01 .691E+00 .657E-01 .103E-01 .000E+00 .233E+00 .507E-01 .800E-03 .800E-03
 2920 .100E+01 .691E+00 .657E-01 .103E-01 .000E+00 .233E+00 .507E-01 .800E-03 .800E-03
 2925 .100E+01 .691E+00 .658E-01 .103E-01 .000E+00 .233E+00 .507E-01 .800E-03 .800E-03
 2930 .100E+01 .691E+00 .658E-01 .103E-01 .000E+00 .233E+00 .507E-01 .800E-03 .800E-03
 2935 .100E+01 .691E+00 .659E-01 .103E-01 .000E+00 .233E+00 .507E-01 .800E-03 .800E-03
 2940 .100E+01 .691E+00 .659E-01 .103E-01 .000E+00 .233E+00 .507E-01 .800E-03 .800E-03
 2945 .100E+01 .691E+00 .660E-01 .103E-01 .000E+00 .233E+00 .506E-01 .800E-03 .800E-03
 2950 .100E+01 .690E+00 .660E-01 .103E-01 .000E+00 .233E+00 .506E-01 .800E-03 .800E-03
 2955 .100E+01 .690E+00 .661E-01 .103E-01 .000E+00 .233E+00 .506E-01 .800E-03 .800E-03
 2960 .100E+01 .690E+00 .661E-01 .103E-01 .000E+00 .233E+00 .506E-01 .800E-03 .800E-03
 2965 .100E+01 .690E+00 .662E-01 .103E-01 .000E+00 .233E+00 .506E-01 .800E-03 .800E-03
 2970 .100E+01 .690E+00 .663E-01 .103E-01 .000E+00 .234E+00 .506E-01 .800E-03 .800E-03
 2975 .100E+01 .690E+00 .663E-01 .103E-01 .000E+00 .234E+00 .506E-01 .800E-03 .800E-03
 2980 .100E+01 .690E+00 .664E-01 .103E-01 .000E+00 .234E+00 .506E-01 .800E-03 .800E-03
 2985 .100E+01 .690E+00 .664E-01 .103E-01 .000E+00 .234E+00 .506E-01 .800E-03 .800E-03
 2990 .100E+01 .689E+00 .665E-01 .103E-01 .000E+00 .234E+00 .505E-01 .800E-03 .800E-03
 2995 .100E+01 .689E+00 .665E-01 .103E-01 .000E+00 .234E+00 .505E-01 .800E-03 .800E-03
 3000 .100E+01 .689E+00 .666E-01 .103E-01 .000E+00 .234E+00 .505E-01 .800E-03 .800E-03
 3005 .100E+01 .689E+00 .666E-01 .103E-01 .000E+00 .234E+00 .505E-01 .800E-03 .800E-03
 3010 .100E+01 .689E+00 .667E-01 .103E-01 .000E+00 .234E+00 .505E-01 .800E-03 .800E-03
 3015 .100E+01 .689E+00 .667E-01 .103E-01 .000E+00 .234E+00 .505E-01 .800E-03 .800E-03
 3020 .100E+01 .689E+00 .668E-01 .103E-01 .000E+00 .234E+00 .505E-01 .800E-03 .800E-03
 3025 .100E+01 .689E+00 .668E-01 .103E-01 .000E+00 .234E+00 .505E-01 .800E-03 .800E-03
 3030 .100E+01 .689E+00 .669E-01 .103E-01 .000E+00 .234E+00 .505E-01 .800E-03 .800E-03
 3035 .100E+01 .688E+00 .669E-01 .103E-01 .000E+00 .234E+00 .505E-01 .800E-03 .800E-03
 3040 .100E+01 .688E+00 .670E-01 .103E-01 .000E+00 .234E+00 .504E-01 .800E-03 .800E-03
 3045 .100E+01 .688E+00 .670E-01 .103E-01 .000E+00 .234E+00 .504E-01 .800E-03 .800E-03
 3050 .100E+01 .688E+00 .671E-01 .103E-01 .000E+00 .235E+00 .504E-01 .800E-03 .800E-03
 3055 .100E+01 .688E+00 .671E-01 .103E-01 .000E+00 .235E+00 .504E-01 .800E-03 .800E-03
 3060 .100E+01 .688E+00 .672E-01 .103E-01 .000E+00 .235E+00 .504E-01 .800E-03 .800E-03
 3065 .100E+01 .688E+00 .672E-01 .103E-01 .000E+00 .235E+00 .504E-01 .800E-03 .800E-03
 3070 .100E+01 .688E+00 .673E-01 .103E-01 .000E+00 .235E+00 .504E-01 .800E-03 .800E-03
 3075 .100E+01 .687E+00 .674E-01 .103E-01 .000E+00 .235E+00 .504E-01 .800E-03 .800E-03
 3080 .100E+01 .687E+00 .674E-01 .103E-01 .000E+00 .235E+00 .504E-01 .800E-03 .800E-03
 3085 .100E+01 .687E+00 .675E-01 .103E-01 .000E+00 .235E+00 .503E-01 .800E-03 .800E-03
 3090 .100E+01 .687E+00 .675E-01 .103E-01 .000E+00 .235E+00 .503E-01 .800E-03 .800E-03
 3095 .100E+01 .687E+00 .676E-01 .103E-01 .000E+00 .235E+00 .503E-01 .800E-03 .800E-03
 3100 .100E+01 .687E+00 .676E-01 .103E-01 .000E+00 .235E+00 .503E-01 .800E-03 .800E-03
 3105 .100E+01 .687E+00 .677E-01 .103E-01 .000E+00 .235E+00 .503E-01 .800E-03 .800E-03
 3110 .100E+01 .687E+00 .677E-01 .103E-01 .000E+00 .235E+00 .503E-01 .800E-03 .800E-03
 3115 .100E+01 .687E+00 .678E-01 .103E-01 .000E+00 .235E+00 .503E-01 .800E-03 .800E-03
 3120 .100E+01 .686E+00 .678E-01 .103E-01 .000E+00 .235E+00 .503E-01 .800E-03 .800E-03
 3125 .100E+01 .686E+00 .679E-01 .103E-01 .000E+00 .236E+00 .503E-01 .800E-03 .800E-03
 3130 .100E+01 .686E+00 .679E-01 .103E-01 .000E+00 .236E+00 .503E-01 .800E-03 .800E-03
 3135 .100E+01 .686E+00 .680E-01 .103E-01 .000E+00 .236E+00 .502E-01 .800E-03 .800E-03
 3140 .100E+01 .686E+00 .680E-01 .103E-01 .000E+00 .236E+00 .502E-01 .800E-03 .800E-03
 3145 .100E+01 .686E+00 .681E-01 .103E-01 .000E+00 .236E+00 .502E-01 .800E-03 .800E-03
 3150 .100E+01 .686E+00 .681E-01 .103E-01 .000E+00 .236E+00 .502E-01 .800E-03 .800E-03
 3155 .100E+01 .686E+00 .682E-01 .103E-01 .000E+00 .236E+00 .502E-01 .800E-03 .800E-03
 3160 .100E+01 .686E+00 .682E-01 .103E-01 .000E+00 .236E+00 .502E-01 .800E-03 .800E-03
 3165 .100E+01 .685E+00 .683E-01 .103E-01 .000E+00 .236E+00 .502E-01 .800E-03 .800E-03
 3170 .100E+01 .685E+00 .683E-01 .103E-01 .000E+00 .236E+00 .502E-01 .800E-03 .800E-03
 3175 .100E+01 .685E+00 .684E-01 .103E-01 .000E+00 .236E+00 .502E-01 .800E-03 .800E-03
 3180 .100E+01 .685E+00 .684E-01 .103E-01 .000E+00 .236E+00 .502E-01 .800E-03 .800E-03
 3185 .100E+01 .685E+00 .685E-01 .103E-01 .000E+00 .236E+00 .501E-01 .800E-03 .800E-03
 3190 .100E+01 .685E+00 .685E-01 .103E-01 .000E+00 .236E+00 .501E-01 .800E-03 .800E-03
 3195 .100E+01 .685E+00 .686E-01 .103E-01 .000E+00 .236E+00 .501E-01 .800E-03 .800E-03
 3200 .100E+01 .685E+00 .686E-01 .103E-01 .000E+00 .236E+00 .501E-01 .800E-03 .800E-03
 3205 .100E+01 .684E+00 .687E-01 .103E-01 .000E+00 .236E+00 .501E-01 .800E-03 .800E-03
 3210 .100E+01 .684E+00 .687E-01 .103E-01 .000E+00 .237E+00 .501E-01 .800E-03 .800E-03
 3215 .100E+01 .684E+00 .688E-01 .103E-01 .000E+00 .237E+00 .501E-01 .800E-03 .800E-03
 3220 .100E+01 .684E+00 .688E-01 .103E-01 .000E+00 .237E+00 .501E-01 .800E-03 .800E-03
 3225 .100E+01 .684E+00 .689E-01 .103E-01 .000E+00 .237E+00 .501E-01 .800E-03 .800E-03
 3230 .100E+01 .684E+00 .689E-01 .103E-01 .000E+00 .237E+00 .501E-01 .800E-03 .800E-03
 3235 .100E+01 .684E+00 .690E-01 .103E-01 .000E+00 .237E+00 .500E-01 .800E-03 .800E-03
 3240 .100E+01 .684E+00 .690E-01 .103E-01 .000E+00 .237E+00 .500E-01 .800E-03 .800E-03
 3245 .100E+01 .684E+00 .691E-01 .103E-01 .000E+00 .237E+00 .500E-01 .800E-03 .800E-03
 3250 .100E+01 .683E+00 .692E-01 .103E-01 .000E+00 .237E+00 .500E-01 .800E-03 .800E-03
 3255 .100E+01 .683E+00 .692E-01 .103E-01 .000E+00 .237E+00 .500E-01 .800E-03 .800E-03
 3260 .100E+01 .683E+00 .693E-01 .103E-01 .000E+00 .237E+00 .500E-01 .800E-03 .800E-03
 3265 .100E+01 .683E+00 .693E-01 .103E-01 .000E+00 .237E+00 .500E-01 .800E-03 .800E-03
 3270 .100E+01 .683E+00 .694E-01 .103E-01 .000E+00 .237E+00 .500E-01 .800E-03 .800E-03
 3275 .100E+01 .683E+00 .694E-01 .103E-01 .000E+00 .237E+00 .500E-01 .800E-03 .800E-03
 3280 .100E+01 .683E+00 .695E-01 .103E-01 .000E+00 .237E+00 .500E-01 .800E-03 .800E-03
 3285 .100E+01 .683E+00 .695E-01 .103E-01 .000E+00 .237E+00 .499E-01 .800E-03 .800E-03
 3290 .100E+01 .683E+00 .696E-01 .103E-01 .000E+00 .238E+00 .499E-01 .800E-03 .800E-03
 3295 .100E+01 .682E+00 .696E-01 .103E-01 .000E+00 .238E+00 .499E-01 .800E-03 .800E-03
 3300 .100E+01 .682E+00 .697E-01 .103E-01 .000E+00 .238E+00 .499E-01 .800E-03 .800E-03
 3305 .100E+01 .682E+00 .697E-01 .103E-01 .000E+00 .238E+00 .499E-01 .800E-03 .800E-03
 3310 .100E+01 .682E+00 .697E-01 .103E-01 .000E+00 .238E+00 .499E-01 .800E-03 .800E-03
 3315 .100E+01 .682E+00 .698E-01 .103E-01 .000E+00 .238E+00 .499E-01 .800E-03 .800E-03
 3320 .100E+01 .682E+00 .698E-01 .103E-01 .000E+00 .238E+00 .499E-01 .800E-03 .800E-03
 3325 .100E+01 .682E+00 .699E-01 .103E-01 .000E+00 .238E+00 .499E-01 .800E-03 .800E-03
 3330 .100E+01 .682E+00 .699E-01 .103E-01 .000E+00 .238E+00 .499E-01 .800E-03 .800E-03
 3335 .100E+01 .682E+00 .700E-01 .103E-01 .000E+00 .238E+00 .499E-01 .800E-03 .800E-03
 3340 .100E+01 .682E+00 .700E-01 .103E-01 .000E+00 .238E+00 .498E-01 .800E-03 .800E-03
 3345 .100E+01 .681E+00 .701E-01 .103E-01 .000E+00 .238E+00 .498E-01 .800E-03 .800E-03
 3350 .100E+01 .681E+00 .701E-01 .103E-01 .000E+00 .238E+00 .498E-01 .800E-03 .800E-03
 3355 .100E+01 .681E+00 .702E-01 .103E-01 .000E+00 .238E+00 .498E-01 .800E-03 .800E-03
 3360 .100E+01 .681E+00 .702E-01 .103E-01 .000E+00 .238E+00 .498E-01 .800E-03 .800E-03
 3365 .100E+01 .681E+00 .703E-01 .103E-01 .000E+00 .238E+00 .498E-01 .800E-03 .800E-03
 3370 .100E+01 .681E+00 .703E-01 .103E-01 .000E+00 .238E+00 .498E-01 .800E-03 .800E-03
 3375 .100E+01 .681E+00 .704E-01 .103E-01 .000E+00 .238E+00 .498E-01 .800E-03 .800E-03
 3380 .100E+01 .681E+00 .704E-01 .103E-01 .000E+00 .239E+00 .498E-01 .800E-03 .800E-03
 3385 .100E+01 .681E+00 .705E-01 .103E-01 .000E+00 .239E+00 .498E-01 .800E-03 .800E-03
 3390 .100E+01 .681E+00 .705E-01 .103E-01 .000E+00 .239E+00 .498E-01 .800E-03 .800E-03
 3395 .100E+01 .680E+00 .706E-01 .103E-01 .000E+00 .239E+00 .497E-01 .800E-03 .800E-03
 3400 .100E+01 .680E+00 .706E-01 .103E-01 .000E+00 .239E+00 .497E-01 .800E-03 .800E-03
 3405 .100E+01 .680E+00 .706E-01 .103E-01 .000E+00 .239E+00 .497E-01 .800E-03 .800E-03
 3410 .100E+01 .680E+00 .707E-01 .103E-01 .000E+00 .239E+00 .497E-01 .800E-03 .800E-03
 3415 .100E+01 .680E+00 .707E-01 .103E-01 .000E+00 .239E+00 .497E-01 .800E-03 .800E-03
 3420 .100E+01 .680E+00 .708E-01 .103E-01 .000E+00 .239E+00 .497E-01 .800E-03 .800E-03
 3425 .100E+01 .680E+00 .708E-01 .103E-01 .000E+00 .239E+00 .497E-01 .800E-03 .800E-03
 3430 .100E+01 .680E+00 .709E-01 .103E-01 .000E+00 .239E+00 .497E-01 .800E-03 .800E-03
 3435 .100E+01 .680E+00 .709E-01 .103E-01 .000E+00 .239E+00 .497E-01 .800E-03 .800E-03
 3440 .100E+01 .680E+00 .710E-01 .103E-01 .000E+00 .239E+00 .497E-01 .800E-03 .800E-03
 3445 .100E+01 .679E+00 .710E-01 .103E-01 .000E+00 .239E+00 .497E-01 .800E-03 .800E-03
 3450 .100E+01 .679E+00 .711E-01 .103E-01 .000E+00 .239E+00 .496E-01 .800E-03 .800E-03
 3455 .100E+01 .679E+00 .711E-01 .103E-01 .000E+00 .239E+00 .496E-01 .800E-03 .800E-03
 3460 .100E+01 .679E+00 .712E-01 .103E-01 .000E+00 .239E+00 .496E-01 .800E-03 .800E-03
 3465 .100E+01 .679E+00 .712E-01 .103E-01 .000E+00 .239E+00 .496E-01 .800E-03 .800E-03
 3470 .100E+01 .679E+00 .713E-01 .103E-01 .000E+00 .239E+00 .496E-01 .800E-03 .800E-03
 3475 .100E+01 .679E+00 .713E-01 .103E-01 .000E+00 .240E+00 .496E-01 .800E-03 .800E-03
 3480 .100E+01 .679E+00 .713E-01 .103E-01 .000E+00 .240E+00 .496E-01 .800E-03 .800E-03
 3485 .100E+01 .679E+00 .714E-01 .103E-01 .000E+00 .240E+00 .496E-01 .800E-03 .800E-03
 3490 .100E+01 .679E+00 .714E-01 .103E-01 .000E+00 .240E+00 .496E-01 .800E-03 .800E-03
 3495 .100E+01 .678E+00 .715E-01 .103E-01 .000E+00 .240E+00 .496E-01 .800E-03 .800E-03
 3500 .100E+01 .678E+00 .715E-01 .103E-01 .000E+00 .240E+00 .496E-01 .800E-03 .800E-03
 3505 .100E+01 .678E+00 .716E-01 .103E-01 .000E+00 .240E+00 .495E-01 .800E-03 .800E-03
 3510 .100E+01 .678E+00 .716E-01 .103E-01 .000E+00 .240E+00 .495E-01 .800E-03 .800E-03
 3515 .100E+01 .678E+00 .717E-01 .103E-01 .000E+00 .240E+00 .495E-01 .800E-03 .800E-03
 3520 .100E+01 .678E+00 .717E-01 .103E-01 .000E+00 .240E+00 .495E-01 .800E-03 .800E-03
 3525 .100E+01 .678E+00 .718E-01 .103E-01 .000E+00 .240E+00 .495E-01 .800E-03 .800E-03
 3530 .100E+01 .678E+00 .718E-01 .103E-01 .000E+00 .240E+00 .495E-01 .800E-03 .800E-03
 3535 .100E+01 .678E+00 .719E-01 .103E-01 .000E+00 .240E+00 .495E-01 .800E-03 .800E-03
 3540 .100E+01 .678E+00 .719E-01 .103E-01 .000E+00 .240E+00 .495E-01 .800E-03 .800E-03
 3545 .100E+01 .677E+00 .719E-01 .103E-01 .000E+00 .240E+00 .495E-01 .800E-03 .800E-03
 3550 .100E+01 .677E+00 .720E-01 .103E-01 .000E+00 .240E+00 .495E-01 .800E-03 .800E-03
 3555 .100E+01 .677E+00 .720E-01 .103E-01 .000E+00 .240E+00 .495E-01 .800E-03 .800E-03
 3560 .100E+01 .677E+00 .721E-01 .103E-01 .000E+00 .240E+00 .495E-01 .800E-03 .800E-03
 3565 .100E+01 .677E+00 .721E-01 .103E-01 .000E+00 .240E+00 .494E-01 .800E-03 .800E-03
 3570 .100E+01 .677E+00 .722E-01 .103E-01 .000E+00 .241E+00 .494E-01 .800E-03 .800E-03
 3575 .100E+01 .677E+00 .722E-01 .103E-01 .000E+00 .241E+00 .494E-01 .800E-03 .800E-03
 3580 .100E+01 .677E+00 .723E-01 .103E-01 .000E+00 .241E+00 .494E-01 .800E-03 .800E-03
 3585 .100E+01 .677E+00 .723E-01 .103E-01 .000E+00 .241E+00 .494E-01 .800E-03 .800E-03
 3590 .100E+01 .677E+00 .724E-01 .103E-01 .000E+00 .241E+00 .494E-01 .800E-03 .800E-03
 3595 .100E+01 .676E+00 .724E-01 .103E-01 .000E+00 .241E+00 .494E-01 .800E-03 .800E-03
 3600 .100E+01 .676E+00 .724E-01 .103E-01 .000E+00 .241E+00 .494E-01 .800E-03 .800E-03
 3605 .100E+01 .676E+00 .725E-01 .103E-01 .000E+00 .241E+00 .494E-01 .800E-03 .800E-03
 3610 .100E+01 .676E+00 .725E-01 .103E-01 .000E+00 .241E+00 .494E-01 .800E-03 .800E-03
 3615 .100E+01 .676E+00 .726E-01 .103E-01 .000E+00 .241E+00 .494E-01 .800E-03 .800E-03
 3620 .100E+01 .676E+00 .726E-01 .103E-01 .000E+00 .241E+00 .494E-01 .800E-03 .800E-03
 3625 .100E+01 .676E+00 .727E-01 .103E-01 .000E+00 .241E+00 .493E-01 .800E-03 .800E-03
 3630 .100E+01 .676E+00 .727E-01 .103E-01 .000E+00 .241E+00 .493E-01 .800E-03 .800E-03
 3635 .100E+01 .676E+00 .728E-01 .103E-01 .000E+00 .241E+00 .493E-01 .800E-03 .800E-03
 3640 .100E+01 .676E+00 .728E-01 .103E-01 .000E+00 .241E+00 .493E-01 .800E-03 .800E-03
 3645 .100E+01 .676E+00 .728E-01 .103E-01 .000E+00 .241E+00 .493E-01 .800E-03 .800E-03
 3650 .100E+01 .675E+00 .729E-01 .103E-01 .000E+00 .241E+00 .493E-01 .800E-03 .800E-03
 3655 .100E+01 .675E+00 .729E-01 .103E-01 .000E+00 .241E+00 .493E-01 .800E-03 .800E-03
 3660 .100E+01 .675E+00 .730E-01 .103E-01 .000E+00 .241E+00 .493E-01 .800E-03 .800E-03
 3665 .100E+01 .675E+00 .730E-01 .103E-01 .000E+00 .241E+00 .493E-01 .800E-03 .800E-03
 3670 .100E+01 .675E+00 .731E-01 .103E-01 .000E+00 .242E+00 .493E-01 .800E-03 .800E-03
 3675 .100E+01 .675E+00 .731E-01 .103E-01 .000E+00 .242E+00 .493E-01 .800E-03 .800E-03
 3680 .100E+01 .675E+00 .732E-01 .103E-01 .000E+00 .242E+00 .493E-01 .800E-03 .800E-03
 3685 .100E+01 .675E+00 .732E-01 .103E-01 .000E+00 .242E+00 .492E-01 .800E-03 .800E-03
 3690 .100E+01 .675E+00 .732E-01 .103E-01 .000E+00 .242E+00 .492E-01 .800E-03 .800E-03
 3695 .100E+01 .675E+00 .733E-01 .103E-01 .000E+00 .242E+00 .492E-01 .800E-03 .800E-03
 3700 .100E+01 .675E+00 .733E-01 .103E-01 .000E+00 .242E+00 .492E-01 .800E-03 .800E-03
 3705 .100E+01 .674E+00 .734E-01 .103E-01 .000E+00 .242E+00 .492E-01 .800E-03 .800E-03
 3710 .100E+01 .674E+00 .734E-01 .103E-01 .000E+00 .242E+00 .492E-01 .800E-03 .800E-03
 3715 .100E+01 .674E+00 .735E-01 .103E-01 .000E+00 .242E+00 .492E-01 .800E-03 .800E-03
 3720 .100E+01 .674E+00 .735E-01 .103E-01 .000E+00 .242E+00 .492E-01 .800E-03 .800E-03
 3725 .100E+01 .674E+00 .735E-01 .103E-01 .000E+00 .242E+00 .492E-01 .800E-03 .800E-03
 3730 .100E+01 .674E+00 .736E-01 .103E-01 .000E+00 .242E+00 .492E-01 .800E-03 .800E-03
 3735 .100E+01 .674E+00 .736E-01 .103E-01 .000E+00 .242E+00 .492E-01 .800E-03 .800E-03
 3740 .100E+01 .674E+00 .737E-01 .103E-01 .000E+00 .242E+00 .492E-01 .800E-03 .800E-03
 3745 .100E+01 .674E+00 .737E-01 .103E-01 .000E+00 .242E+00 .492E-01 .800E-03 .800E-03
 3750 .100E+01 .674E+00 .738E-01 .103E-01 .000E+00 .242E+00 .491E-01 .800E-03 .800E-03
 3755 .100E+01 .674E+00 .738E-01 .103E-01 .000E+00 .242E+00 .491E-01 .800E-03 .800E-03
 3760 .100E+01 .673E+00 .739E-01 .103E-01 .000E+00 .242E+00 .491E-01 .800E-03 .800E-03
 3765 .100E+01 .673E+00 .739E-01 .103E-01 .000E+00 .242E+00 .491E-01 .800E-03 .800E-03
 3770 .100E+01 .673E+00 .739E-01 .103E-01 .000E+00 .243E+00 .491E-01 .800E-03 .800E-03
 3775 .100E+01 .673E+00 .740E-01 .103E-01 .000E+00 .243E+00 .491E-01 .800E-03 .800E-03
 3780 .100E+01 .673E+00 .740E-01 .103E-01 .000E+00 .243E+00 .491E-01 .800E-03 .800E-03
 3785 .100E+01 .673E+00 .741E-01 .103E-01 .000E+00 .243E+00 .491E-01 .800E-03 .800E-03
 3790 .100E+01 .673E+00 .741E-01 .103E-01 .000E+00 .243E+00 .491E-01 .800E-03 .800E-03
 3795 .100E+01 .673E+00 .742E-01 .103E-01 .000E+00 .243E+00 .491E-01 .800E-03 .800E-03
 3800 .100E+01 .673E+00 .742E-01 .103E-01 .000E+00 .243E+00 .491E-01 .800E-03 .800E-03
 3805 .100E+01 .673E+00 .742E-01 .103E-01 .000E+00 .243E+00 .491E-01 .800E-03 .800E-03
 3810 .100E+01 .673E+00 .743E-01 .103E-01 .000E+00 .243E+00 .490E-01 .800E-03 .800E-03
 3815 .100E+01 .672E+00 .743E-01 .103E-01 .000E+00 .243E+00 .490E-01 .800E-03 .800E-03
 3820 .100E+01 .672E+00 .744E-01 .103E-01 .000E+00 .243E+00 .490E-01 .800E-03 .800E-03
 3825 .100E+01 .672E+00 .744E-01 .103E-01 .000E+00 .243E+00 .490E-01 .800E-03 .800E-03
 3830 .100E+01 .672E+00 .745E-01 .103E-01 .000E+00 .243E+00 .490E-01 .800E-03 .800E-03
 3835 .100E+01 .672E+00 .745E-01 .103E-01 .000E+00 .243E+00 .490E-01 .800E-03 .800E-03
 3840 .100E+01 .672E+00 .745E-01 .103E-01 .000E+00 .243E+00 .490E-01 .800E-03 .800E-03
 3845 .100E+01 .672E+00 .746E-01 .103E-01 .000E+00 .243E+00 .490E-01 .800E-03 .800E-03
 3850 .100E+01 .672E+00 .746E-01 .103E-01 .000E+00 .243E+00 .490E-01 .800E-03 .800E-03
 3855 .100E+01 .672E+00 .747E-01 .103E-01 .000E+00 .243E+00 .490E-01 .800E-03 .800E-03
 3860 .100E+01 .672E+00 .747E-01 .103E-01 .000E+00 .243E+00 .490E-01 .800E-03 .800E-03
 3865 .100E+01 .672E+00 .748E-01 .103E-01 .000E+00 .243E+00 .490E-01 .800E-03 .800E-03
 3870 .100E+01 .671E+00 .748E-01 .103E-01 .000E+00 .243E+00 .490E-01 .800E-03 .800E-03
 3875 .100E+01 .671E+00 .748E-01 .103E-01 .000E+00 .243E+00 .489E-01 .800E-03 .800E-03
 3880 .100E+01 .671E+00 .749E-01 .103E-01 .000E+00 .244E+00 .489E-01 .800E-03 .800E-03
 3885 .100E+01 .671E+00 .749E-01 .103E-01 .000E+00 .244E+00 .489E-01 .800E-03 .800E-03
 3890 .100E+01 .671E+00 .750E-01 .103E-01 .000E+00 .244E+00 .489E-01 .800E-03 .800E-03
 3895 .100E+01 .671E+00 .750E-01 .103E-01 .000E+00 .244E+00 .489E-01 .800E-03 .800E-03
 3900 .100E+01 .671E+00 .751E-01 .103E-01 .000E+00 .244E+00 .489E-01 .800E-03 .800E-03
 3905 .100E+01 .671E+00 .751E-01 .103E-01 .000E+00 .244E+00 .489E-01 .800E-03 .800E-03
 3910 .100E+01 .671E+00 .751E-01 .103E-01 .000E+00 .244E+00 .489E-01 .800E-03 .800E-03
 3915 .100E+01 .671E+00 .752E-01 .103E-01 .000E+00 .244E+00 .489E-01 .800E-03 .800E-03
