 time   Mgal      M*       MWD     MBHNS    Msub     Mgas     Zgas   <Z*>mass <Z*>Lbol
10315 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .275E+00 .501E-01 .400E-02 .400E-02
10320 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10325 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10330 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10335 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10340 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10345 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10350 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10355 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10360 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10365 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10370 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10375 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10380 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10385 .100E+01 .612E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10390 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10395 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10400 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10405 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10410 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10415 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10420 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10425 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10430 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10435 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10440 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10445 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10450 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .501E-01 .400E-02 .400E-02
10455 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10460 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10465 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10470 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10475 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10480 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10485 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10490 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10495 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10500 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10505 .100E+01 .611E+00 .102E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10510 .100E+01 .611E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10515 .100E+01 .611E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10520 .100E+01 .611E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10525 .100E+01 .611E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10530 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10535 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10540 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10545 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10550 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10555 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10560 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10565 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10570 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10575 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10580 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10585 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10590 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10595 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10600 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10605 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10610 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10615 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10620 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10625 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10630 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10635 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10640 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10645 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10650 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .276E+00 .500E-01 .400E-02 .400E-02
10655 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .277E+00 .500E-01 .400E-02 .400E-02
10660 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .277E+00 .500E-01 .400E-02 .400E-02
10665 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .277E+00 .500E-01 .400E-02 .400E-02
10670 .100E+01 .610E+00 .103E+00 .107E-01 .000E+00 .277E+00 .500E-01 .400E-02 .400E-02
10675 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .500E-01 .400E-02 .400E-02
10680 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10685 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10690 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10695 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10700 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10705 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10710 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10715 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10720 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10725 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10730 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10735 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10740 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10745 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10750 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10755 .100E+01 .609E+00 .103E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10760 .100E+01 .609E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10765 .100E+01 .609E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10770 .100E+01 .609E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10775 .100E+01 .609E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10780 .100E+01 .609E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10785 .100E+01 .609E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10790 .100E+01 .609E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10795 .100E+01 .609E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10800 .100E+01 .609E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10805 .100E+01 .609E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10810 .100E+01 .609E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10815 .100E+01 .609E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10820 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10825 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10830 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10835 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10840 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10845 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10850 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10855 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10860 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10865 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10870 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10875 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10880 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10885 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10890 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10895 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10900 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10905 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .499E-01 .400E-02 .400E-02
10910 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10915 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10920 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10925 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10930 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10935 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10940 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10945 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10950 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10955 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10960 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10965 .100E+01 .608E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10970 .100E+01 .607E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10975 .100E+01 .607E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10980 .100E+01 .607E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10985 .100E+01 .607E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10990 .100E+01 .607E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
10995 .100E+01 .607E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
11000 .100E+01 .607E+00 .104E+00 .107E-01 .000E+00 .277E+00 .498E-01 .400E-02 .400E-02
11005 .100E+01 .607E+00 .104E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11010 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11015 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11020 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11025 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11030 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11035 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11040 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11045 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11050 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11055 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11060 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11065 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11070 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11075 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11080 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11085 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11090 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11095 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11100 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11105 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11110 .100E+01 .607E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11115 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11120 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11125 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11130 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11135 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11140 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11145 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .498E-01 .400E-02 .400E-02
11150 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11155 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11160 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11165 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11170 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11175 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11180 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11185 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11190 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11195 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11200 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11205 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11210 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11215 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11220 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11225 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11230 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11235 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11240 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11245 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11250 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11255 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11260 .100E+01 .606E+00 .105E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11265 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11270 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11275 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11280 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11285 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11290 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11295 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11300 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11305 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11310 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11315 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11320 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11325 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11330 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11335 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11340 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11345 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11350 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11355 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11360 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11365 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11370 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .278E+00 .497E-01 .400E-02 .400E-02
11375 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .279E+00 .497E-01 .400E-02 .400E-02
11380 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .279E+00 .497E-01 .400E-02 .400E-02
11385 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .279E+00 .497E-01 .400E-02 .400E-02
11390 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .279E+00 .497E-01 .400E-02 .400E-02
11395 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11400 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11405 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11410 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11415 .100E+01 .605E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11420 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11425 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11430 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11435 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11440 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11445 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11450 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11455 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11460 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11465 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11470 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11475 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11480 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11485 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11490 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11495 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11500 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11505 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11510 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11515 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11520 .100E+01 .604E+00 .106E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11525 .100E+01 .604E+00 .107E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
11530 .100E+01 .604E+00 .107E+00 .107E-01 .000E+00 .279E+00 .496E-01 .400E-02 .400E-02
