#	Z	Age		mbol    U       B       V       R       I       J       H       K
	0.0001	2.63e+09	4.748	5.330	5.360	4.958	4.642	4.317	3.850	3.450	3.383
	0.0001	2.69e+09	4.768	5.353	5.384	4.978	4.661	4.333	3.865	3.464	3.396
	0.0001	2.75e+09	4.800	5.383	5.415	5.009	4.691	4.364	3.897	3.496	3.429
	0.0001	2.82e+09	4.816	5.403	5.436	5.026	4.706	4.376	3.907	3.505	3.437
	0.0001	2.88e+09	4.833	5.425	5.458	5.043	4.720	4.389	3.917	3.514	3.446
	0.0001	2.95e+09	4.852	5.448	5.482	5.063	4.737	4.404	3.929	3.524	3.456
	0.0001	3.02e+09	4.880	5.480	5.514	5.091	4.763	4.428	3.951	3.544	3.476
	0.0001	3.09e+09	4.912	5.511	5.546	5.122	4.794	4.458	3.982	3.576	3.507
	0.0001	3.16e+09	4.935	5.535	5.571	5.144	4.815	4.479	4.003	3.596	3.528
	0.0001	3.24e+09	4.954	5.557	5.594	5.164	4.833	4.495	4.017	3.610	3.541
	0.0001	3.31e+09	4.973	5.579	5.617	5.183	4.850	4.510	4.031	3.623	3.554
	0.0001	3.39e+09	4.998	5.608	5.646	5.209	4.873	4.531	4.050	3.640	3.571
	0.0001	3.47e+09	5.022	5.633	5.673	5.233	4.895	4.553	4.072	3.662	3.593
	0.0001	3.55e+09	5.049	5.659	5.700	5.259	4.921	4.578	4.096	3.687	3.618
	0.0001	3.63e+09	5.066	5.680	5.722	5.276	4.936	4.592	4.108	3.698	3.629
	0.0001	3.72e+09	5.085	5.702	5.745	5.296	4.953	4.607	4.122	3.711	3.642
	0.0001	3.80e+09	5.105	5.725	5.770	5.317	4.972	4.624	4.137	3.725	3.656
	0.0001	3.89e+09	5.127	5.750	5.796	5.339	4.992	4.643	4.154	3.741	3.672
	0.0001	3.98e+09	5.144	5.772	5.819	5.357	5.008	4.657	4.167	3.752	3.683
	0.0001	4.07e+09	5.168	5.797	5.846	5.382	5.031	4.679	4.188	3.773	3.704
	0.0001	4.17e+09	5.188	5.820	5.870	5.402	5.049	4.696	4.203	3.788	3.718
	0.0001	4.27e+09	5.203	5.840	5.892	5.419	5.063	4.707	4.212	3.795	3.725
	0.0001	4.37e+09	5.224	5.865	5.919	5.441	5.083	4.725	4.228	3.810	3.740
	0.0001	4.47e+09	5.244	5.889	5.943	5.462	5.101	4.741	4.243	3.824	3.753
	0.0001	4.57e+09	5.262	5.911	5.966	5.481	5.118	4.756	4.256	3.836	3.765
	0.0001	4.68e+09	5.282	5.934	5.991	5.503	5.137	4.775	4.273	3.853	3.782
	0.0001	4.79e+09	5.309	5.961	6.020	5.529	5.163	4.800	4.298	3.877	3.806
	0.0001	4.90e+09	5.326	5.982	6.043	5.548	5.180	4.815	4.311	3.890	3.818
	0.0001	5.01e+09	5.345	6.005	6.067	5.569	5.197	4.831	4.325	3.902	3.831
	0.0001	5.13e+09	5.366	6.028	6.091	5.590	5.218	4.850	4.344	3.920	3.849
	0.0001	5.25e+09	5.380	6.046	6.111	5.606	5.231	4.861	4.353	3.928	3.856
	0.0001	5.37e+09	5.396	6.067	6.133	5.624	5.246	4.875	4.365	3.939	3.867
	0.0001	5.50e+09	5.417	6.088	6.156	5.645	5.266	4.893	4.383	3.957	3.885
	0.0001	5.62e+09	5.431	6.107	6.176	5.661	5.279	4.905	4.393	3.966	3.893
	0.0001	5.76e+09	5.447	6.128	6.197	5.678	5.294	4.917	4.403	3.974	3.902
	0.0001	5.89e+09	5.465	6.149	6.219	5.697	5.311	4.934	4.418	3.989	3.916
	0.0001	6.03e+09	5.480	6.169	6.240	5.714	5.326	4.946	4.428	3.998	3.925
	0.0001	6.17e+09	5.497	6.190	6.261	5.733	5.343	4.962	4.442	4.011	3.938
	0.0001	6.31e+09	5.514	6.212	6.283	5.751	5.359	4.977	4.456	4.024	3.950
	0.0001	6.46e+09	5.530	6.232	6.304	5.768	5.374	4.991	4.468	4.035	3.961
	0.0001	6.61e+09	5.548	6.254	6.326	5.788	5.392	5.007	4.483	4.048	3.974
	0.0001	6.76e+09	5.569	6.277	6.349	5.809	5.412	5.026	4.500	4.066	3.992
	0.0001	6.92e+09	5.586	6.299	6.371	5.828	5.429	5.042	4.515	4.079	4.005
	0.0001	7.08e+09	5.603	6.319	6.391	5.846	5.446	5.057	4.529	4.093	4.018
	0.0001	7.25e+09	5.620	6.339	6.411	5.863	5.462	5.072	4.543	4.105	4.031
	0.0001	7.41e+09	5.639	6.360	6.432	5.883	5.480	5.090	4.560	4.122	4.048
	0.0001	7.59e+09	5.655	6.380	6.452	5.900	5.496	5.104	4.572	4.134	4.059
	0.0001	7.76e+09	5.672	6.401	6.472	5.918	5.513	5.119	4.587	4.147	4.072
	0.0001	7.94e+09	5.691	6.423	6.494	5.938	5.531	5.137	4.603	4.163	4.088
	0.0001	8.13e+09	5.713	6.448	6.519	5.961	5.554	5.159	4.624	4.184	4.108
	0.0001	8.32e+09	5.727	6.467	6.537	5.977	5.568	5.172	4.635	4.193	4.117
	0.0001	8.51e+09	5.744	6.488	6.556	5.995	5.584	5.187	4.649	4.207	4.130
	0.0001	8.71e+09	5.762	6.510	6.577	6.014	5.602	5.204	4.665	4.222	4.146
	0.0001	8.91e+09	5.777	6.530	6.595	6.030	5.617	5.219	4.678	4.233	4.156
	0.0001	9.12e+09	5.796	6.552	6.616	6.050	5.636	5.236	4.695	4.250	4.172
	0.0001	9.33e+09	5.814	6.574	6.636	6.068	5.654	5.253	4.710	4.264	4.186
	0.0001	9.55e+09	5.827	6.594	6.654	6.084	5.667	5.265	4.720	4.272	4.194
	0.0001	9.77e+09	5.859	6.630	6.690	6.118	5.700	5.296	4.749	4.301	4.223
	0.0001	1.00e+10	5.879	6.652	6.710	6.138	5.719	5.315	4.768	4.319	4.240
	0.0001	1.02e+10	5.892	6.671	6.727	6.153	5.733	5.328	4.778	4.328	4.249
	0.0001	1.05e+10	5.901	6.681	6.735	6.161	5.742	5.337	4.787	4.337	4.258
	0.0001	1.07e+10	5.914	6.699	6.750	6.176	5.755	5.349	4.797	4.346	4.266
	0.0001	1.10e+10	5.934	6.721	6.771	6.196	5.775	5.369	4.817	4.365	4.285
	0.0001	1.12e+10	5.943	6.732	6.780	6.207	5.786	5.379	4.826	4.374	4.294
	0.0001	1.15e+10	5.952	6.747	6.792	6.217	5.795	5.387	4.832	4.378	4.298
	0.0001	1.18e+10	5.989	6.789	6.835	6.256	5.832	5.422	4.866	4.411	4.331
	0.0001	1.20e+10	6.007	6.810	6.855	6.276	5.850	5.440	4.883	4.427	4.346
	0.0001	1.23e+10	6.023	6.830	6.874	6.294	5.868	5.457	4.898	4.442	4.361
	0.0001	1.26e+10	6.039	6.850	6.893	6.311	5.884	5.472	4.912	4.455	4.374
	0.0001	1.29e+10	6.053	6.870	6.912	6.328	5.900	5.486	4.924	4.466	4.384
	0.0001	1.32e+10	6.062	6.880	6.921	6.339	5.910	5.497	4.934	4.476	4.394
